Plot_ID,Latitude,Longitude,DBH,Tree_Height,Crown_Width_North_South,Crown_Width_East_West,Slope,Elevation,Soil_TN,Soil_TP,Soil_AP,Soil_AN,Menhinick_Index,Gleason_Index,Disturbance_Level,Fire_Risk_Index,Health_Status
750,34.96951984,-120.4023206,65.41569718,26.76843287,8.22161606,7.180107506,18.35524066,2020.878394,0.110017964,0.466725667,0.012606294,0.061574186,1.429739999,1.851669142,0.991401863,0.037916944,Unhealthy
751,14.67592163,-92.5282908,41.87574208,27.07575975,4.071200048,3.192533128,12.93311402,559.020847,0.613611114,0.17586402,0.216089684,0.269002367,0.570712321,1.315128284,0.244136821,0.456816326,Healthy
752,47.59328494,-114.935869,69.04237808,27.45690739,4.997650662,8.187002543,25.10456326,2095.541212,0.204517826,0.057708473,0.305065801,0.429707635,0.842669856,2.107606759,0.198552404,0.825853434,Unhealthy
753,35.10832212,-129.1515458,29.69097303,10.78858614,7.080280962,1.963262208,13.69384163,471.7454112,0.258915851,0.248469151,0.281093556,0.369691359,0.933009077,1.995593541,0.526802919,0.313083169,Sub-Healthy
754,23.39622459,-113.115898,37.79325981,21.34956276,5.580046631,8.026293738,3.89058782,1333.533839,0.181836423,0.385391559,0.327411372,0.111726486,0.636025319,1.938176403,0.537208179,0.384160183,Sub-Healthy
755,15.57088291,-61.68883716,92.1611551,9.605729076,8.753011174,9.191765117,0.064275439,816.8976138,0.958256951,0.114715421,0.081267488,0.202653132,2.141642392,1.771017288,0.439820738,0.909477108,Unhealthy
756,41.76100757,-73.89240217,32.59792804,7.337075326,8.794321075,4.445500553,20.23125088,2270.288223,0.856071289,0.138397575,0.325034874,0.256407634,2.59251949,3.299022763,0.771892146,0.836903445,Unhealthy
757,34.80291024,-62.8296349,49.64888548,7.169708806,1.089196259,6.675717655,37.658854,859.9015131,0.238189889,0.125143918,0.095412551,0.406051896,1.433288516,2.312413903,0.516654401,0.665048112,Sub-Healthy
758,31.33844368,-95.85021693,89.56340805,11.57901338,8.002416758,4.871284589,25.75418335,2656.980189,0.334290631,0.495878161,0.37650937,0.420365194,2.686441192,4.28138006,0.609695455,0.266803782,Unhealthy
759,45.75570332,-122.3184661,72.23352828,14.03881335,5.146602402,4.939885495,44.96432845,2686.278613,0.217793914,0.102714848,0.172848369,0.455310564,1.033366436,1.735789671,0.723746385,0.117041483,Unhealthy
760,41.54388845,-91.64283577,10.90930649,25.26657679,9.899564872,3.793338002,12.90809905,669.6798141,0.4969572,0.289882507,0.35639824,0.257076399,1.313476059,2.858508283,0.025025102,0.016058823,Healthy
761,16.06699519,-98.19358658,18.99378921,5.356950617,5.349088683,7.859166584,12.62047791,1880.153241,0.029414427,0.463005998,0.028693471,0.348665999,0.876842483,1.054631346,0.570644183,0.107010673,Sub-Healthy
762,22.46888271,-70.89500421,5.744951123,22.57792373,9.882063508,9.425589077,7.188725711,354.381161,0.674654329,0.077713802,0.206890713,0.060341184,2.051397989,2.92672929,0.884194471,0.292596444,Unhealthy
763,19.93956559,-123.1342193,64.93757007,16.8807376,7.791124251,9.466757733,7.382861472,1235.457589,0.527926568,0.485572828,0.353992089,0.284818035,1.549673977,1.223352884,0.017388743,0.551790064,Sub-Healthy
764,39.7578517,-95.82312041,47.52897541,10.06246959,3.237443962,2.573031564,12.83339682,2168.633016,0.899652539,0.474001231,0.117300906,0.128102446,2.033208367,4.910894047,0.405182104,0.064000083,Sub-Healthy
765,11.34129739,-119.4965935,17.75611084,15.79894837,5.845554814,8.872692847,35.67780204,2012.327416,0.172748757,0.442863134,0.398667087,0.218699858,2.404187263,4.162368515,0.92622745,0.136227778,Unhealthy
766,32.79558739,-107.2726851,96.0037415,10.39837795,9.929220755,7.636882973,40.75905558,1911.631941,0.806068154,0.111205478,0.317235968,0.318855002,1.86425754,2.960445907,0.353154402,0.181080702,Sub-Healthy
767,40.49834743,-78.38500458,55.31767377,18.69029475,8.71777547,3.275536606,43.87892264,919.3685046,0.794041404,0.318857253,0.295843077,0.132208039,2.069075887,1.346349433,0.458728824,0.631982093,Sub-Healthy
768,45.07062547,-96.67873094,27.97986294,14.14762984,1.876302044,1.605561516,10.45303443,1196.272353,0.135909377,0.381641279,0.180006683,0.030831604,2.838125786,3.369781763,0.981541393,0.615789799,Unhealthy
769,23.68326995,-103.68782,52.55733926,6.603354814,7.357347971,3.411975402,39.65838955,398.5438196,0.404573632,0.493083824,0.243813478,0.010065759,1.247660774,4.035055003,0.199323859,0.550765726,Sub-Healthy
770,42.85029219,-102.3866605,69.56393161,5.264326088,4.110216273,9.209874131,14.77147902,2185.166179,0.178451115,0.094309792,0.300687904,0.01596897,1.397909847,1.762869012,0.065255189,0.250501425,Sub-Healthy
771,14.42526948,-97.83872621,12.24272571,17.3074791,1.062840357,6.698608074,5.077824503,1561.277511,0.262173295,0.38418282,0.238868746,0.00913312,2.294258404,3.272833363,0.859422591,0.371119691,Unhealthy
772,43.85809167,-75.04884193,31.09686243,27.26756493,4.631328721,7.489491948,39.15112165,2155.420334,0.270613713,0.172706579,0.350665095,0.059625753,2.028263793,4.256843594,0.868465341,0.096689716,Unhealthy
773,15.09954649,-67.55407177,81.66172163,11.63081522,3.112789796,3.31437116,28.62475356,821.9362219,0.56067403,0.0919351,0.219679982,0.123546914,0.946332261,4.072991111,0.472077835,0.226460604,Sub-Healthy
774,25.89149162,-63.12657194,48.66816269,22.524003,8.369823435,7.4744934,7.412890324,1040.870863,0.417296822,0.213581586,0.105125225,0.11450465,1.440368275,4.211968071,0.514207174,0.897705226,Unhealthy
775,41.89181463,-74.91676296,56.92482849,20.44251794,4.03597548,1.253093557,19.34240659,1069.224478,0.948255476,0.397948777,0.110897222,0.493464314,1.669595033,4.517293699,0.83580637,0.979691746,Unhealthy
776,15.99669709,-107.9215173,46.11752021,28.0835376,8.447713246,4.377892112,12.92659627,174.6529883,0.135106441,0.235100653,0.007872866,0.156473022,1.548474595,4.750728409,0.738559498,0.647659586,Unhealthy
777,19.17005581,-81.83057057,9.170494551,24.98746848,1.00538145,6.640780137,33.15575559,1089.038831,0.973955214,0.271073935,0.153974069,0.068073288,0.945687021,2.622084621,0.265149002,0.916823292,Unhealthy
778,38.89010274,-99.36778132,20.74622908,17.86494725,3.77037235,2.31486909,20.40373038,2429.583263,0.238332254,0.497603908,0.375714232,0.275053459,2.811075229,3.27507641,0.016893355,0.6427419,Sub-Healthy
779,38.80146146,-112.1730565,47.32645568,20.39685395,3.170486929,8.40703217,44.51759753,2702.165638,0.775145197,0.202559103,0.398110541,0.42968894,2.405796904,4.162638104,0.479700163,0.033196486,Sub-Healthy
780,35.64590532,-71.13898944,24.87261921,27.15482106,3.10210625,3.115281689,2.463524202,1602.833115,0.345580227,0.309623374,0.105221433,0.340639887,1.70338958,3.788559256,0.858912326,0.996762585,Unhealthy
781,37.75793778,-127.3101556,9.748007723,13.18652597,1.613679578,6.870530015,15.97568698,1420.954916,0.151650581,0.18579588,0.479726778,0.151560634,2.200152571,4.982080913,0.895834677,0.098952302,Unhealthy
782,31.70897773,-66.87666055,85.14671808,11.15025176,2.684118434,4.646774283,21.68550752,189.3913942,0.859310293,0.199428895,0.253689383,0.282999999,2.74320668,1.054710604,0.956226197,0.682641801,Unhealthy
783,20.07196236,-97.69657748,98.21329027,2.302710342,5.999946129,6.364392359,22.64100996,2649.692579,0.31577229,0.349342173,0.458904481,0.358853707,0.840435356,2.420532861,0.879563238,0.252836203,Unhealthy
784,23.82783974,-85.39589662,80.34857303,25.14343008,3.622249656,1.967054974,14.21711201,137.7296189,0.66226685,0.469254053,0.354848815,0.365411724,1.125932627,2.124111705,0.580043555,0.391981113,Sub-Healthy
785,17.26390867,-83.84522545,86.10956756,24.42745961,4.756553041,1.152215199,32.81581121,2839.775233,0.570779248,0.27346768,0.362604544,0.334936535,1.856753118,2.049263401,0.444605599,0.645934185,Sub-Healthy
786,46.33802245,-67.34175815,27.98782738,4.924726507,4.391801923,9.186079846,39.36361831,1518.727121,0.477038746,0.385357965,0.047096593,0.43605116,2.497525928,1.89011913,0.774849847,0.436487349,Unhealthy
787,33.33567179,-85.43312225,96.25956267,18.15200667,8.883144325,3.426670079,42.24236859,1091.610031,0.500861278,0.049157247,0.113895608,0.435702202,0.590637239,3.836495363,0.739821634,0.250546059,Unhealthy
788,26.03405667,-87.02464907,23.70794192,14.99148755,9.147690991,8.377093025,36.22920196,2780.233461,0.734915535,0.109523229,0.009363342,0.291573597,2.960045375,1.339037893,0.53814343,0.334446187,Sub-Healthy
789,28.48023215,-125.3343572,95.38583198,5.323854674,5.436612745,9.994152704,38.27610888,170.73388,0.096895185,0.253555162,0.359483182,0.217778903,1.637266507,3.966435336,0.087327373,0.341548117,Sub-Healthy
790,47.89133358,-93.71143846,99.50783293,29.45591036,3.971403553,2.902881322,24.77453853,1786.132195,0.671498855,0.014905803,0.175496953,0.322577296,1.398077852,3.773703368,0.926081347,0.959323905,Unhealthy
791,16.13405612,-119.4881699,72.61366655,8.011484849,1.961206336,3.386536671,37.16497019,1691.904321,0.89685398,0.130163214,0.394392995,0.410014941,1.231811095,2.00321653,0.455602538,0.798613016,Unhealthy
792,33.44919328,-78.37963619,98.20865452,3.882557043,9.580625914,6.965738089,13.65767591,736.0291635,0.067210315,0.261113638,0.172773429,0.007797792,0.935891769,2.011335133,0.363333782,0.458548771,Sub-Healthy
793,30.23554716,-94.14446554,59.10627906,18.65572663,1.542042504,9.689037711,17.93154429,1343.773551,0.149246806,0.012405793,0.410570207,0.496038519,2.478934772,3.515442341,0.629567395,0.19982092,Unhealthy
794,34.45816942,-82.38405546,29.6564694,22.68826696,3.678852498,9.242329134,14.26108562,1991.565617,0.719465617,0.135950412,0.069695636,0.095532417,2.888535412,4.048684422,0.673837961,0.81101611,Unhealthy
795,10.72440735,-127.082897,46.51460914,2.908416489,3.682595811,5.525879681,21.0324301,2208.680471,0.442908832,0.259445256,0.090819713,0.237773248,1.534111887,4.505942452,0.210687917,0.157182472,Sub-Healthy
796,44.88495636,-124.0645589,61.38828886,20.44409388,3.883611575,8.155992543,12.85108273,102.0788902,0.409513135,0.288708878,0.173733887,0.436654719,2.881051737,4.408558255,0.836938845,0.210462217,Unhealthy
797,47.2847313,-79.85736284,11.94274839,16.90417253,2.478581589,2.221712678,43.2725149,2816.874947,0.145596968,0.463247088,0.207201257,0.116394998,2.559494039,4.859531977,0.289937094,0.366013392,Healthy
798,32.60532734,-124.9540965,64.12261014,4.891420249,8.048452878,9.796943658,14.07800826,577.1235799,0.51170234,0.324446084,0.177607891,0.241013636,1.702627819,3.325539581,0.186683926,0.880348196,Unhealthy
799,37.86603296,-125.0120291,98.21189449,6.830668554,2.102480758,9.679179106,4.412004215,777.3832592,0.135279858,0.210294222,0.383005281,0.070628179,2.185065448,4.634622245,0.406399853,0.131786669,Sub-Healthy
800,46.89997525,-129.1524067,23.06022673,17.90328032,6.714159932,2.473560621,23.70677247,864.0729925,0.481854252,0.465523833,0.052990939,0.200562781,1.587460448,4.234053093,0.730560081,0.122234193,Unhealthy
801,38.28954537,-63.04490212,80.29653605,10.29801318,2.11461424,3.694808123,2.56945853,209.678396,0.765979146,0.393517077,0.178852425,0.09268205,1.896808521,4.578670497,0.965458178,0.493974988,Unhealthy
802,16.10156172,-78.37441484,91.25038541,28.2728404,1.634820738,1.901394978,4.974442484,456.8511584,0.265681714,0.104004416,0.4194338,0.184995736,0.645115843,1.046506405,0.809281264,0.276410541,Unhealthy
803,33.05153441,-105.2724014,94.65165132,24.92472643,9.184865533,3.44545839,9.872522514,2960.414777,0.485978306,0.069766969,0.038064553,0.189864787,2.240658688,4.863611967,0.940348378,0.568727942,Unhealthy
804,34.26860186,-109.2425093,96.21288242,29.53988178,2.711158897,8.343602105,20.89576124,1014.128538,0.99209581,0.33952676,0.471460036,0.496619541,0.632061611,2.894120651,0.140605804,0.451636685,Healthy
805,26.96522685,-105.5207739,54.53866568,9.270783491,8.391251391,4.404840464,19.49629195,434.373162,0.689783919,0.282142167,0.493226837,0.49743245,2.542712367,4.192731958,0.071176799,0.434959106,Sub-Healthy
806,39.45776942,-75.77425282,97.84425126,29.15226172,5.90167784,1.795572704,35.98613379,410.2746574,0.842943204,0.395888439,0.048841246,0.061819208,2.562367324,1.508816477,0.557704762,0.11197297,Sub-Healthy
807,47.37468059,-83.70405723,76.94446968,14.07454835,1.700708676,4.080029723,33.27635942,2186.433906,0.42069913,0.3707085,0.149179899,0.364354546,1.092693219,2.583764383,0.290297483,0.14104969,Sub-Healthy
808,47.02274052,-117.0363102,20.35878644,11.73052627,9.599033723,9.832450008,19.18432323,2578.249126,0.770182314,0.314479709,0.18933833,0.030614012,1.309156953,2.085842652,0.828054973,0.821078577,Unhealthy
809,28.03357486,-117.8123465,50.30551011,3.409786755,3.222650503,6.667152357,15.01668934,845.1616686,0.050104081,0.493259175,0.389313727,0.019945048,1.703275946,2.166635082,0.671987871,0.885882738,Unhealthy
810,14.52952183,-123.1123045,73.24146166,3.47742722,8.736808108,4.745448518,14.24109528,160.6375858,0.131682071,0.269126916,0.299983772,0.057140278,1.991657267,1.49302248,0.970728164,0.234683533,Unhealthy
811,49.39364796,-83.77880962,28.49733,21.37631517,2.519290052,2.498846621,34.82977893,746.9610535,0.211039887,0.060987349,0.323961022,0.4829154,1.218384154,4.22305533,0.254792356,0.113460502,Healthy
812,43.55592346,-76.49391364,65.85844244,14.82201184,8.685485939,9.875591176,2.34325828,263.8955033,0.407932405,0.414995415,0.379967362,0.470727456,1.981216012,1.036969258,0.485784114,0.053416672,Sub-Healthy
813,14.98650725,-111.44675,68.32704551,8.342605529,1.119059316,8.387641083,0.576974228,399.8453162,0.84728743,0.129667414,0.063399605,0.100994271,1.244467683,2.250021828,0.501240477,0.608297614,Sub-Healthy
814,46.8336753,-128.5338527,20.45647566,19.19116858,5.606024109,3.533295722,35.79949764,1351.373548,0.35280339,0.389764563,0.417438681,0.085027806,0.638726803,1.697642173,0.239176795,0.715353213,Unhealthy
815,44.79585448,-124.2479833,58.68310468,9.080027311,7.924983215,1.630618261,21.47158692,766.7632755,0.658074982,0.478768013,0.354281803,0.124064868,0.506318875,3.356155762,0.590093399,0.372809989,Sub-Healthy
816,30.75352229,-62.24979756,78.30455654,18.17368912,9.413159657,1.509630016,5.889651235,1596.243048,0.712221152,0.349913779,0.290784154,0.260195762,0.752877645,2.01700961,0.443285986,0.679675867,Sub-Healthy
817,33.65101743,-109.3188656,52.39508813,12.05784492,9.182819226,2.083403346,10.60046706,835.1318844,0.590320531,0.30003493,0.445418991,0.287003793,2.48062675,2.035993818,0.446721556,0.712958816,Unhealthy
818,25.96010815,-76.15437965,6.149796094,25.05946235,8.376623826,6.226917253,41.96267789,2827.558173,0.363669548,0.232891157,0.351651645,0.114688748,2.903578281,2.953352576,0.362736648,0.935342281,Unhealthy
819,12.19046555,-86.27355018,5.858654563,24.9794925,8.993722147,9.358870791,38.6776339,2727.237507,0.581282808,0.185382884,0.104841482,0.37952828,1.567415498,3.610756157,0.016929352,0.064873638,Healthy
820,23.40788967,-103.2642252,38.91778768,15.36581115,2.792977173,5.470690852,31.94032726,1743.737705,0.348842937,0.179737352,0.217723964,0.158228819,1.781709884,1.485218818,0.522095237,0.192291723,Sub-Healthy
821,42.11413794,-115.6018916,92.9884365,11.82293506,3.557658661,8.586509342,21.70013537,1127.829577,0.093035001,0.320004489,0.249551219,0.461455006,0.867120423,1.70204581,0.335247836,0.068525988,Sub-Healthy
822,10.18528092,-121.5029507,26.72429406,12.1516743,3.600716724,5.012979579,23.41456318,1205.325958,0.992875938,0.376880193,0.032332725,0.33007774,1.877578382,1.988698978,0.001319869,0.867993933,Unhealthy
823,23.33996687,-86.94909224,65.26455044,24.56000672,4.393485379,7.377251912,43.88600409,1294.371621,0.135910629,0.340865949,0.477545569,0.220993841,0.861637255,4.894992856,0.307943708,0.79258716,Unhealthy
824,25.92674774,-75.77563536,26.09720772,11.18902552,4.539886033,7.586854636,43.45966997,2209.980034,0.0816249,0.103213,0.068645744,0.396006441,2.028035828,2.58861,0.278628333,0.574642071,Sub-Healthy
825,31.49582412,-84.92670225,35.55864902,7.853662464,5.900997922,2.565673353,9.68710706,1409.753087,0.879745442,0.249523654,0.350243327,0.40986774,2.833146669,3.395960363,0.393448153,0.08366341,Sub-Healthy
826,46.79422466,-92.87885067,85.56399851,4.371273573,2.43891787,4.250944531,36.49970548,2584.516845,0.308816314,0.396861836,0.255584363,0.148788395,0.989246348,1.966171251,0.13185199,0.273312359,Sub-Healthy
827,23.85383977,-127.0634144,74.24183702,15.06740738,7.221219974,6.735719409,8.875919978,2837.874879,0.653794004,0.240473519,0.017687964,0.173158699,2.411409295,2.961838101,0.507683825,0.297719848,Sub-Healthy
828,23.87812808,-62.20578557,14.06293134,15.49969877,2.508098854,1.636269474,9.609186505,1074.243845,0.335715672,0.270628523,0.462750001,0.468297801,0.558756057,1.296476698,0.692440353,0.560743196,Unhealthy
829,39.50004992,-74.09000658,45.72669199,25.54544389,3.792776339,4.25386169,30.42418654,1726.013996,0.397539728,0.386712344,0.42665922,0.086546814,1.438743103,1.138968584,0.630185569,0.258043894,Unhealthy
830,28.08871764,-109.5024574,7.771127546,8.1946835,5.530106175,5.813195197,18.22504944,375.6639568,0.269491842,0.332326327,0.264507674,0.025864456,0.77687127,2.874934107,0.803754948,0.072959864,Unhealthy
831,18.98419292,-61.40207694,50.68456393,12.66775566,8.167965054,9.966020437,41.91949832,681.3602385,0.349613566,0.207625736,0.118326456,0.229757385,1.381188604,2.59463715,0.452008288,0.730762302,Unhealthy
832,28.09758065,-87.86828873,67.93123111,24.63536069,7.655223099,5.270802064,4.00543807,1299.050723,0.416593397,0.448229292,0.065203331,0.401598901,0.933842299,1.547521279,0.51909173,0.299080212,Sub-Healthy
833,15.63428082,-89.23041393,16.25774924,25.0614611,6.809809208,8.344510814,23.01865384,697.9878761,0.723211908,0.085470699,0.184879277,0.386975713,1.433262475,3.750405716,0.810401941,0.452374177,Unhealthy
834,17.05547946,-77.63487744,32.4440692,12.76911013,2.401959345,4.888605566,41.33346887,2642.025423,0.516420832,0.497780642,0.131436999,0.460167661,1.543807015,4.971613964,0.427701171,0.127666635,Sub-Healthy
835,29.93471091,-73.17611483,42.79447942,14.85547265,5.923408111,8.167516504,40.68511472,559.0301426,0.944129565,0.063832026,0.255812144,0.268934329,1.251477807,2.582587285,0.70159935,0.802548303,Unhealthy
836,26.75701798,-84.04649749,92.35544734,10.49200494,1.787018516,6.358733215,7.043814604,1421.416383,0.05146159,0.012400236,0.483372602,0.054532012,2.141554874,3.498234544,0.434602369,0.565531877,Sub-Healthy
837,46.59383604,-121.0332978,99.35922647,28.1115366,4.396268591,8.979358974,16.4986965,1856.527797,0.508037639,0.445559356,0.289601979,0.296401042,2.797130128,4.851903769,0.417736195,0.901585626,Unhealthy
838,24.49575596,-106.3212746,9.266573405,5.322025441,4.721648773,4.698482971,27.860463,2106.405334,0.588382541,0.126251987,0.445515873,0.390305829,1.501488435,4.32613989,0.760205625,0.495471563,Unhealthy
839,33.22353401,-65.03414518,77.29575273,28.14498384,1.358302955,6.438739778,7.172769815,1210.901172,0.920995016,0.366201316,0.327185025,0.05119742,0.980857891,2.854208893,0.174836915,0.941425672,Unhealthy
840,35.29057152,-114.2769072,40.31378631,21.14826065,3.465892895,6.670168126,43.56099774,2620.387299,0.058666938,0.406452611,0.240247031,0.090465414,1.176806895,3.949957938,0.338585972,0.891868204,Unhealthy
841,10.52377826,-103.9483083,42.28352769,16.88402028,9.600845205,4.756446476,41.16371979,1748.125538,0.577764589,0.430198264,0.428030744,0.011083877,2.635002059,1.512540161,0.224172277,0.576459856,Sub-Healthy
842,36.54149488,-99.75461819,76.65517247,2.914453702,9.58269347,2.298808393,7.512758057,1374.572563,0.855093629,0.495839147,0.238327215,0.298858027,1.929099308,3.048415422,0.359109943,0.933893438,Unhealthy
843,17.12143867,-99.24165072,92.25051105,15.31669337,4.170943488,1.842034662,5.451995757,294.9978388,0.249508451,0.150549656,0.434970944,0.443933524,1.637527581,2.116241109,0.230374822,0.323088747,Healthy
844,48.4428127,-87.09422923,95.33821648,13.41694694,1.387900981,1.150043955,3.843381726,1447.599458,0.877529425,0.356570454,0.149330501,0.336978341,0.874091804,1.644654752,0.579405631,0.365642163,Sub-Healthy
845,15.94650911,-63.98469136,59.82664567,6.514126735,2.611854454,8.861808378,40.92496488,2480.133938,0.028852975,0.06212293,0.068762472,0.491109843,1.624318271,2.705123625,0.798170803,0.045477951,Unhealthy
846,26.58496495,-113.1515102,38.92651013,20.3794689,4.529960141,3.12827421,8.713071441,1882.168953,0.735130083,0.206370599,0.42838066,0.036201658,1.196230008,1.524058218,0.786613061,0.589200907,Unhealthy
847,13.41398672,-121.4949037,79.81716316,29.19222541,9.530017282,2.903560744,18.73282178,2513.271116,0.933782089,0.424745988,0.295770506,0.451985537,2.85790782,3.795940433,0.364500965,0.72192397,Unhealthy
848,49.87497007,-116.1770657,28.84513141,17.74128671,2.270791572,7.624318604,20.19831145,1532.633845,0.660625685,0.186990733,0.445100737,0.407963802,2.710175274,2.824960176,0.988760406,0.77351919,Unhealthy
849,30.08780041,-67.91525699,58.58703274,22.01309174,7.871642593,3.880145018,26.95549699,443.5389448,0.444638952,0.297592213,0.469224467,0.160549553,0.709756355,3.12457853,0.593854365,0.149816286,Sub-Healthy
850,33.81540069,-84.79324311,39.06495384,3.916612672,1.978142854,5.554402232,3.228090469,139.5555529,0.054432206,0.254367855,0.031546053,0.486895643,1.791633723,1.585503755,0.399400302,0.444159072,Sub-Healthy
851,12.6830591,-109.9865248,67.379952,13.69467588,9.831318197,2.462599588,10.20413778,979.3366855,0.920912675,0.324746008,0.252979804,0.147529185,1.062645864,1.559086644,0.835539279,0.176863212,Unhealthy
852,39.99841882,-72.88371427,27.83789672,5.258037585,4.434548492,9.637711493,41.91706741,2124.172367,0.47559326,0.486582723,0.190607452,0.445205838,1.526942724,3.333661741,0.729874013,0.662127349,Unhealthy
853,18.39622372,-69.70410025,23.20132984,19.1582834,7.97711085,8.6642326,40.87845483,2391.753721,0.038706777,0.032589086,0.314799907,0.440970546,2.692119996,4.940038991,0.749275337,0.157946372,Unhealthy
854,45.92217158,-70.74399629,92.23271323,28.27750043,4.083319745,8.774106607,35.15807913,957.6832204,0.692922861,0.289110951,0.397827643,0.38004052,1.8187863,1.385002333,0.19613935,0.904163684,Unhealthy
855,18.20558562,-65.67514265,14.67134988,20.52977651,6.649019894,4.660963737,0.873056053,1537.396371,0.487018881,0.432199246,0.143892157,0.283917885,1.335538233,2.142925714,0.468324307,0.230634646,Sub-Healthy
856,17.62750883,-112.3431286,53.06600123,4.150485353,2.728144763,7.861250923,14.71530458,1321.244823,0.133101864,0.243284442,0.2806152,0.064401361,1.019720885,4.477836466,0.861828131,0.291402266,Unhealthy
857,11.46198671,-77.14706499,25.98101438,11.93065374,2.314189174,2.294885399,28.25814309,1290.516075,0.222129091,0.043870957,0.355820647,0.268326009,2.500812149,1.289088049,0.504038008,0.850906322,Unhealthy
858,28.8826778,-97.76223519,8.698346516,17.41857462,9.442577256,1.077571023,12.38355953,770.9112683,0.073845774,0.282466979,0.071543386,0.181614147,2.061295038,4.503542885,0.683452743,0.45846761,Unhealthy
859,32.59364533,-71.0601013,8.421787738,13.28981717,9.258825501,1.179756393,40.93140128,495.4762046,0.578550604,0.169376576,0.407963118,0.397147431,1.670163651,3.097143933,0.587933733,0.023995946,Sub-Healthy
860,12.62834558,-79.0056526,21.64606835,25.34203229,8.987220462,6.279415637,28.52502578,670.3968189,0.625809184,0.081696184,0.305024252,0.380273957,1.043710885,2.633067096,0.842356788,0.494586251,Unhealthy
861,41.02110467,-75.64867875,87.34318368,24.81078813,6.628901051,5.098554147,3.235802279,260.4639228,0.510684875,0.425272084,0.475021031,0.455753191,1.335615935,2.238722257,0.28456084,0.084543335,Healthy
862,28.13155339,-84.06867136,31.83548068,19.13126856,8.274413901,5.66213814,40.9052515,674.5791513,0.818931112,0.263191759,0.173066815,0.01234093,2.899608567,2.188468633,0.575475278,0.985344719,Unhealthy
863,30.97561077,-117.5799861,95.2936212,12.45682246,1.621332432,1.067168264,43.09949962,126.6826031,0.862398733,0.466971824,0.058532241,0.405506092,1.800224844,2.22321033,0.123234668,0.58811157,Sub-Healthy
864,27.63050988,-91.84811568,60.25411783,9.149418465,4.013101377,4.804179577,3.497058828,1919.049362,0.619468153,0.40397817,0.255718095,0.469538716,1.501748203,4.539212324,0.690210777,0.256532618,Unhealthy
865,26.03052244,-61.07311823,46.47834803,4.96448091,3.823328123,7.462613451,23.95621057,1017.488681,0.022628915,0.348021038,0.047476332,0.395703722,1.803555106,3.895180921,0.731967838,0.56371768,Unhealthy
866,32.38561325,-64.38283535,60.10843929,11.93713514,6.720807898,4.984243318,13.6513927,2922.119663,0.698277359,0.007487624,0.484915629,0.069446258,2.447471265,3.678892031,0.042837321,0.076867103,Very Healthy
867,16.20960984,-126.9778385,54.0863466,13.56883048,4.203619961,7.589972857,17.67775844,661.7794473,0.423819225,0.216772611,0.024149054,0.045233157,1.350272341,4.194996596,0.675790964,0.799891304,Unhealthy
868,17.27712522,-118.4629629,77.08374411,20.9230419,2.336561035,3.09717068,8.084304808,1102.902854,0.569901908,0.102755709,0.377984431,0.015318394,0.946765302,2.028458652,0.414690154,0.925328054,Unhealthy
869,44.47142484,-120.7789859,31.83712627,20.42847508,6.368203679,8.31827804,26.01324459,1137.73936,0.652589796,0.455844966,0.264925687,0.316228887,1.962340296,3.472171248,0.124096876,0.874444388,Unhealthy
870,47.84461849,-79.1814063,38.5397872,3.96302791,8.329455286,6.295881164,43.1090709,124.5093386,0.356734248,0.091419072,0.187467223,0.316687963,2.163010259,2.840264956,0.419907548,0.341757602,Sub-Healthy
871,24.93237265,-72.75502691,89.93895874,13.06726083,4.43911145,2.896867895,22.63826701,2533.703064,0.91792752,0.146599726,0.037591871,0.493522289,2.281795007,4.129766541,0.19423293,0.32576812,Sub-Healthy
872,20.82978693,-115.0542044,94.91336875,7.089808282,2.190418436,3.130484283,3.731156163,192.7839344,0.142635118,0.2608342,0.312972627,0.202031371,2.704968977,2.237024442,0.415559532,0.035087611,Sub-Healthy
873,35.75998173,-94.59031149,89.79303161,6.390755749,2.770193776,6.652274181,27.90006001,2826.521521,0.674796689,0.135364991,0.294684063,0.169293611,1.427935302,3.572714467,0.384339028,0.651400359,Sub-Healthy
874,26.34936684,-71.15078804,44.84755943,25.16446019,3.137349747,8.469456339,15.31003475,2687.015618,0.014315984,0.108883015,0.14403722,0.314090339,0.688387241,4.528849647,0.738391637,0.534904784,Unhealthy
875,11.01545423,-78.70389187,79.13472279,3.173626068,3.699078337,4.740650038,38.51663353,1653.013557,0.925404594,0.301554166,0.455559742,0.413676293,2.895871459,2.608601905,0.774215558,0.459346371,Unhealthy
876,16.24610389,-92.04339562,50.25189466,13.73712053,6.785155635,3.324703862,19.56051667,1676.427167,0.121379092,0.049020114,0.155534454,0.468703105,1.587529819,1.266488349,0.607028654,0.907630953,Unhealthy
877,38.63888915,-88.67566167,52.26628595,6.709702361,6.408509361,8.803104462,8.677782402,1995.955977,0.103935388,0.033793041,0.227614078,0.402546462,2.058143774,3.064203289,0.022686842,0.167878901,Very Healthy
878,36.35695768,-94.41476172,24.44461036,26.62124604,7.264718754,7.023414626,8.599753021,1222.445035,0.339677557,0.189261421,0.274162416,0.21620362,2.165763308,2.383889951,0.931022279,0.009666267,Unhealthy
879,11.0838397,-109.1716084,61.15737881,17.59713437,4.262517861,5.032769386,34.59438813,1976.944622,0.379830623,0.361728905,0.05461478,0.319282546,1.866284272,3.688901522,0.68623328,0.073316452,Unhealthy
